id,x,y,latitude,longitude,label,tags,url,xywh
point_236,,,26.1980955,127.6985129,南風原間切,間切,"https://maps.app.goo.gl/?q=26.1980955,127.6985129",
point_237,,,26.1744432,127.771594,佐敷間切,間切,"https://maps.app.goo.gl/?q=26.1744432,127.771594",
point_238,,,26.1630995,127.8167329,知念間切,間切,"https://maps.app.goo.gl/?q=26.1630995,127.8167329",
point_239,,,26.1442917,127.771594,玉城間切,間切,"https://maps.app.goo.gl/?q=26.1442917,127.771594",
point_240,,,26.176111,127.7225,東風平間切,間切,"https://maps.app.goo.gl/?q=26.176111,127.7225",
point_241,,,26.1236704,127.6657634,嶋尻大里間切,間切,"https://maps.app.goo.gl/?q=26.1236704,127.6657634",
point_242,,,26.1236704,127.6657634,真加比間切,間切,"https://maps.app.goo.gl/?q=26.1236704,127.6657634",
point_243,,,26.1236704,127.6657634,摩文仁間切,間切,"https://maps.app.goo.gl/?q=26.1236704,127.6657634",
point_244,,,26.1236704,127.6657634,喜屋武間切,間切,"https://maps.app.goo.gl/?q=26.1236704,127.6657634",
point_245,,,26.1236704,127.6657634,兼城間切,間切,"https://maps.app.goo.gl/?q=26.1236704,127.6657634",
point_246,,,26.1610648,127.6689865,豊見城間切,間切,"https://maps.app.goo.gl/?q=26.1610648,127.6689865",
point_247,,,26.2483209,127.6925302,真和志間切,間切,"https://maps.app.goo.gl/?q=26.2483209,127.6925302",
point_248,,,26.2815391,127.7785065,浦添間切,間切,"https://maps.app.goo.gl/?q=26.2815391,127.7785065",
point_249,,,26.2228349,127.7588392,西原間切,間切,"https://maps.app.goo.gl/?q=26.2228349,127.7588392",
point_250,,,26.2671905,127.7910006,中城間切,間切,"https://maps.app.goo.gl/?q=26.2671905,127.7910006",
point_251,,,26.3616176,127.7549744,北谷間切,間切,"https://maps.app.goo.gl/?q=26.3616176,127.7549744",
point_252,,,26.3786847,127.8574931,具志川間切,間切,"https://maps.app.goo.gl/?q=26.3786847,127.8574931",
point_253,,,26.3305246,127.8789737,勝連間切,間切,"https://maps.app.goo.gl/?q=26.3305246,127.8789737",
point_254,,,26.3343533,127.8056058,越来間切,間切,"https://maps.app.goo.gl/?q=26.3343533,127.8056058",
point_255,,,26.3960774,127.7444117,読谷山間切,間切,"https://maps.app.goo.gl/?q=26.3960774,127.7444117",
point_256,,,26.4561898,127.9259867,金武間切,間切,"https://maps.app.goo.gl/?q=26.4561898,127.9259867",
point_257,,,26.4896498,127.8565368,金武間切之内おんな村,村,"https://maps.app.goo.gl/?q=26.4896498,127.8565368",
point_258,,,26.510235,127.9837545,金武間切之内こちや村,村,"https://maps.app.goo.gl/?q=26.510235,127.9837545",
point_259,,,26.5301944,127.9599192,名護間切之内幸喜村,村,"https://maps.app.goo.gl/?q=26.5301944,127.9599192",
point_260,,,26.5915575,127.9775272,名護間切,間切,"https://maps.app.goo.gl/?q=26.5915575,127.9775272",
point_261,,,26.568845,128.0446292,名護間切之内おほら村,村,"https://maps.app.goo.gl/?q=26.568845,128.0446292",
point_262,,,26.6574063,128.1846982,名護間切之内川田村,村,"https://maps.app.goo.gl/?q=26.6574063,128.1846982",
point_263,,,26.6451498,127.8644948,今帰仁間切之内,島,"https://maps.app.goo.gl/?q=26.6451498,127.8644948",
point_264,,,26.7072982,128.0181686,今帰仁間切之内,島,"https://maps.app.goo.gl/?q=26.7072982,128.0181686",
point_265,,,26.6705839,128.015522,羽地間切之内やが村、人居有,村,"https://maps.app.goo.gl/?q=26.6705839,128.015522",
point_266,,,26.5915575,127.9775272,羽地間切,間切,"https://maps.app.goo.gl/?q=26.5915575,127.9775272",
point_267,,,26.6557041,128.118664,国頭間切之内とのきや村,村,"https://maps.app.goo.gl/?q=26.6557041,128.118664",
point_268,,,26.7456488,128.1779451,国頭間切,間切,"https://maps.app.goo.gl/?q=26.7456488,128.1779451",
point_269,,,26.7173286,128.2638539,国頭間切之内あは村,村,"https://maps.app.goo.gl/?q=26.7173286,128.2638539",
point_270,,,26.7772887,128.240117,国頭間切之内さて村,村,"https://maps.app.goo.gl/?q=26.7772887,128.240117",
point_271,,,26.7505893,128.2849463,国頭間切之内あだ村,村,"https://maps.app.goo.gl/?q=26.7505893,128.2849463",
point_272,,,26.8271449,128.2796738,国頭間切之内おく村,村,"https://maps.app.goo.gl/?q=26.8271449,128.2796738",
point_273,,,26.8587894,128.2664908,国頭間切之内へと村,村,"https://maps.app.goo.gl/?q=26.8587894,128.2664908",
point_274,,,27.050872,127.9837545,"恵平屋嶋
五百四拾壱石余
嶋廻四里廿六町",島,"https://maps.app.goo.gl/?q=27.050872,127.9837545",
point_275,,,26.9341601,127.9413748,"伊是那嶋
七百五拾石余
嶋廻弐里拾八町",島,"https://maps.app.goo.gl/?q=26.9341601,127.9413748",
point_276,,,26.7135406,127.807032,"伊恵島
嶋廻四里七町
三千六百四拾三石余",島,"https://maps.app.goo.gl/?q=26.7135406,127.807032",
point_277,,,26.1926087,127.3569171,"計羅摩嶋
嶋廻三里
弐百三石",島,"https://maps.app.goo.gl/?q=26.1926087,127.3569171",
point_278,,,26.233338,127.3052262,座間味嶋,島,"https://maps.app.goo.gl/?q=26.233338,127.3052262",
point_279,,,26.2010396,127.2784835,赤嶋,島,"https://maps.app.goo.gl/?q=26.2010396,127.2784835",
point_280,,,26.362571,127.1446201,"戸無嶋
四拾五石一斗
嶋廻壱里六町",島,"https://maps.app.goo.gl/?q=26.362571,127.1446201",
point_281,,,26.5890557,127.2383506,"粟嶋
七百廿七石四斗
嶋廻弐里拾弐町",島,"https://maps.app.goo.gl/?q=26.5890557,127.2383506",
point_282,,,26.3786847,127.8574931,具志川間切,間切,"https://maps.app.goo.gl/?q=26.3786847,127.8574931",
point_283,,,24.8691441,125.2958607,中城間切之内嶋尻村,村,"https://maps.app.goo.gl/?q=24.8691441,125.2958607",
point_284,,,27.8722757,128.2295645,鳥嶋,島,"https://maps.app.goo.gl/?q=27.8722757,128.2295645",
point_285,,,27.092854,128.021895,かな崎,崎,"https://maps.app.goo.gl/?q=27.092854,128.021895",
point_286,,,27.0384936,127.9686378,恵平屋嶋ゟ具志川嶋間、壱里,その他,"https://maps.app.goo.gl/?q=27.0384936,127.9686378",
point_287,,,26.9952591,127.920554,のほ嶋,島,"https://maps.app.goo.gl/?q=26.9952591,127.920554",
point_288,,,26.975864,127.9499853,具志川嶋,島,"https://maps.app.goo.gl/?q=26.975864,127.9499853",
point_289,,,26.8982796,127.9241506,やなは嶋,島,"https://maps.app.goo.gl/?q=26.8982796,127.9241506",
point_290,,,26.8721096,128.2647157,へと崎,崎,"https://maps.app.goo.gl/?q=26.8721096,128.2647157",
point_291,,,26.721202,128.303326,かつせの崎,崎,"https://maps.app.goo.gl/?q=26.721202,128.303326",
point_292,,,26.7457675,128.1531653,赤丸崎,崎,"https://maps.app.goo.gl/?q=26.7457675,128.1531653",
point_293,,,26.6677779,128.1021454,いな城嶋,島,"https://maps.app.goo.gl/?q=26.6677779,128.1021454",
point_294,,,26.6393269,128.0333847,あぶ嶋,島,"https://maps.app.goo.gl/?q=26.6393269,128.0333847",
point_295,,,26.598456,128.150242,げさす崎,崎,"https://maps.app.goo.gl/?q=26.598456,128.150242",
point_296,,,26.5685429,128.1501534,てぎな崎,崎,"https://maps.app.goo.gl/?q=26.5685429,128.1501534",
point_297,,,26.5541138,128.1385898,ばり崎,崎,"https://maps.app.goo.gl/?q=26.5541138,128.1385898",
point_298,,,26.538983,128.101506,ぎみ崎,崎,"https://maps.app.goo.gl/?q=26.538983,128.101506",
point_299,,,26.5209587,128.0526029,へのき崎,崎,"https://maps.app.goo.gl/?q=26.5209587,128.0526029",
point_300,,,26.5448867,127.9333031,きせ崎,崎,"https://maps.app.goo.gl/?q=26.5448867,127.9333031",
point_301,,,26.6479059,127.8173964,水な嶋,島,"https://maps.app.goo.gl/?q=26.6479059,127.8173964",
point_302,,,26.6590186,127.8894545,によは入江,港湾,"https://maps.app.goo.gl/?q=26.6590186,127.8894545",
point_303,,,26.6620919,127.9002212,遠干潟,干瀬,"https://maps.app.goo.gl/?q=26.6620919,127.9002212",
point_304,,,26.711975,127.876916,びし崎,崎,"https://maps.app.goo.gl/?q=26.711975,127.876916",
point_305,,,26.6778142,127.9969266,運天湊,港湾,"https://maps.app.goo.gl/?q=26.6778142,127.9969266",
point_306,,,26.6705839,128.015522,やが嶋,島,"https://maps.app.goo.gl/?q=26.6705839,128.015522",
point_307,,,26.475380,127.990685,ぎのさ崎,崎,"https://maps.app.goo.gl/?q=26.475380,127.990685",
point_308,,,26.4400167,127.9488949,きん崎,崎,"https://maps.app.goo.gl/?q=26.4400167,127.9488949",
point_309,,,26.504552,127.845431,おんな崎,崎,"https://maps.app.goo.gl/?q=26.504552,127.845431",
point_310,,,26.445481,127.771342,前田崎,崎,"https://maps.app.goo.gl/?q=26.445481,127.771342",
point_311,,,26.4414306,127.7137645,おにし崎,崎,"https://maps.app.goo.gl/?q=26.4414306,127.7137645",
point_312,,,26.362301,127.7402355,大湾入江,港湾,"https://maps.app.goo.gl/?q=26.362301,127.7402355",
point_313,,,26.295621,127.920849,勝連崎,崎,"https://maps.app.goo.gl/?q=26.295621,127.920849",
point_314,,,26.319459,127.9241506,やふつ嶋,島,"https://maps.app.goo.gl/?q=26.319459,127.9241506",
point_315,,,26.342154,127.9587111,平安座嶋,島,"https://maps.app.goo.gl/?q=26.342154,127.9587111",
point_316,,,26.3699159,127.9837545,宮城嶋,島,"https://maps.app.goo.gl/?q=26.3699159,127.9837545",
point_317,,,26.393366,127.9969928,いけ嶋,島,"https://maps.app.goo.gl/?q=26.393366,127.9969928",
point_318,,,26.3213245,127.9585947,ばま嶋,島,"https://maps.app.goo.gl/?q=26.3213245,127.9585947",
point_319,,,26.2518375,127.9400504,つけん嶋,島,"https://maps.app.goo.gl/?q=26.2518375,127.9400504",
point_320,,,26.263965,127.947389,あふ嶋,島,"https://maps.app.goo.gl/?q=26.263965,127.947389",
point_321,,,26.3188891,127.8326572,あせ嶋,島,"https://maps.app.goo.gl/?q=26.3188891,127.8326572",
point_322,,,26.304178,127.824709,あふ嶋,島,"https://maps.app.goo.gl/?q=26.304178,127.824709",
point_323,,,26.1611856,127.8923406,久高嶋,島,"https://maps.app.goo.gl/?q=26.1611856,127.8923406",
point_324,,,26.1495348,127.8500428,こまかせ,干瀬,"https://maps.app.goo.gl/?q=26.1495348,127.8500428",
point_325,,,26.1482912,127.8220332,二俣瀬,干瀬,"https://maps.app.goo.gl/?q=26.1482912,127.8220332",
point_326,,,26.1454551,127.8092671,あときせ,干瀬,"https://maps.app.goo.gl/?q=26.1454551,127.8092671",
point_327,,,26.129609,127.773538,あふ嶋,島,"https://maps.app.goo.gl/?q=26.129609,127.773538",
point_328,,,26.078864,127.668974,きやむ崎,崎,"https://maps.app.goo.gl/?q=26.078864,127.668974",
point_329,,,26.1088573,127.6587844,あいけな嶋,島,"https://maps.app.goo.gl/?q=26.1088573,127.6587844",
point_330,,,26.162850,127.659651,づゝ嶋,島,"https://maps.app.goo.gl/?q=26.162850,127.659651",
point_331,,,26.1748987,127.6422368,せなか嶋,島,"https://maps.app.goo.gl/?q=26.1748987,127.6422368",
point_332,,,26.214440,127.650538,崎はる崎,崎,"https://maps.app.goo.gl/?q=26.214440,127.650538",
point_333,,,26.2107757,127.6701733,那覇湊,港湾,"https://maps.app.goo.gl/?q=26.2107757,127.6701733",
point_334,,,26.2203637,127.6712072,波上権現,寺社,"https://maps.app.goo.gl/?q=26.2203637,127.6712072",
point_335,,,26.2541464,127.6878766,小湾小川,港湾,"https://maps.app.goo.gl/?q=26.2541464,127.6878766",
point_336,,,26.2649583,127.728419,まひ湊入江,港湾,"https://maps.app.goo.gl/?q=26.2649583,127.728419",
point_337,,,26.2622016,127.5824222,けい嶋,島,"https://maps.app.goo.gl/?q=26.2622016,127.5824222",
point_338,,,26.2664624,127.5437486,大いふ嶋,島,"https://maps.app.goo.gl/?q=26.2664624,127.5437486",
point_339,,,26.2140161,127.4481295,前けらま嶋,島,"https://maps.app.goo.gl/?q=26.2140161,127.4481295",
point_340,,,26.2517472,127.4047547,黒嶋,島,"https://maps.app.goo.gl/?q=26.2517472,127.4047547",
point_341,,,26.2048303,127.3119103,安室嶋,島,"https://maps.app.goo.gl/?q=26.2048303,127.3119103",
point_342,,,26.2153377,127.2948646,あけなそこ,島,"https://maps.app.goo.gl/?q=26.2153377,127.2948646",
point_343,,,26.2183772,127.2858387,かび嶋,島,"https://maps.app.goo.gl/?q=26.2183772,127.2858387",
point_344,,,26.1826726,127.2891818,げるま嶋,島,"https://maps.app.goo.gl/?q=26.1826726,127.2891818",
point_345,,,26.1675842,127.2931932,もからく嶋,島,"https://maps.app.goo.gl/?q=26.1675842,127.2931932",
point_346,,,26.1718829,127.2370125,こば嶋,島,"https://maps.app.goo.gl/?q=26.1718829,127.2370125",
point_347,,,26.2149059,127.245041,やかひ嶋,島,"https://maps.app.goo.gl/?q=26.2149059,127.245041",
point_348,,,26.357689,126.930285,おかみ崎,崎,"https://maps.app.goo.gl/?q=26.357689,126.930285",
point_349,,,26.3416888,126.8395616,おは嶋,島,"https://maps.app.goo.gl/?q=26.3416888,126.8395616",
point_350,,,26.3395072,126.8290646,あふ嶋,島,"https://maps.app.goo.gl/?q=26.3395072,126.8290646",
point_351,,,26.3510624,126.8248115,まちや入江,港湾,"https://maps.app.goo.gl/?q=26.3510624,126.8248115",
point_352,,,26.3503959,126.7711774,"久米嶋
高三千六百七拾七石七斗
嶋廻六里廿町",島,"https://maps.app.goo.gl/?q=26.3503959,126.7711774",
point_353,,,26.5948295,126.8314022,久米鳥嶋,島,"https://maps.app.goo.gl/?q=26.5948295,126.8314022",
point_354,,,26.346564,126.741663,西目崎,崎,"https://maps.app.goo.gl/?q=26.346564,126.741663",
point_355,,,26.339995,126.7554378,兼城湊,港湾,"https://maps.app.goo.gl/?q=26.339995,126.7554378",
point_356,,,26.293410,126.810860,嶋尻崎,崎,"https://maps.app.goo.gl/?q=26.293410,126.810860",
point_357,,,26.384761,127.1024015,てそな嶋,島,"https://maps.app.goo.gl/?q=26.384761,127.1024015",
point_358,,,26.211528,127.663639,nan,図示,"https://maps.app.goo.gl/?q=26.211528,127.663639",
point_359,,,26.2138092,127.6651184,nan,図示,"https://maps.app.goo.gl/?q=26.2138092,127.6651184",
point_360,,,26.208303,127.671390,nan,図示,"https://maps.app.goo.gl/?q=26.208303,127.671390",
point_361,,,26.189237,127.685121,nan,図示,"https://maps.app.goo.gl/?q=26.189237,127.685121",
point_362,,,26.229076,127.682057,nan,図示,"https://maps.app.goo.gl/?q=26.229076,127.682057",
point_363,,,26.226030,127.685465,nan,図示,"https://maps.app.goo.gl/?q=26.226030,127.685465",
point_364,,,26.227757,127.682768,nan,図示,"https://maps.app.goo.gl/?q=26.227757,127.682768",
point_365,,,24.3192399,123.7503921,入表間切之内なるや村,村,"https://maps.app.goo.gl/?q=24.3192399,123.7503921",
point_366,,,24.3691646,123.8913539,こみ間切之内平川村,村,"https://maps.app.goo.gl/?q=24.3691646,123.8913539",
point_367,,,24.8691441,125.2958607,かりまた間切之内嶋尻村,村,"https://maps.app.goo.gl/?q=24.8691441,125.2958607",
point_368,,,24.8804021,125.278017,かりまた間切,間切,"https://maps.app.goo.gl/?q=24.8804021,125.278017",
point_369,,,24.8126584,125.2999779,平良間切之内入中曽根村,村,"https://maps.app.goo.gl/?q=24.8126584,125.2999779",
point_370,,,24.8029179,125.2931157,平良間切之内あかり中曽根村,村,"https://maps.app.goo.gl/?q=24.8029179,125.2931157",
point_371,,,24.7832291,125.2944882,平良間切之内新里村,村,"https://maps.app.goo.gl/?q=24.7832291,125.2944882",
point_372,,,24.7773606,125.278017,平良間切之内松原村,村,"https://maps.app.goo.gl/?q=24.7773606,125.278017",
point_373,,,24.7390913,125.2670344,下地間切之内与那覇村,村,"https://maps.app.goo.gl/?q=24.7390913,125.2670344",
point_374,,,24.7344366,125.4371006,おろか間切之内百名村,村,"https://maps.app.goo.gl/?q=24.7344366,125.4371006",
point_375,,,24.7316171,125.3713103,おろか間切之内友利村,村,"https://maps.app.goo.gl/?q=24.7316171,125.3713103",
point_376,,,24.7301915,125.3383954,おろか間切之内荒里村,村,"https://maps.app.goo.gl/?q=24.7301915,125.3383954",
point_377,,,24.7243238,125.3219329,おろか間切之内宮国村,村,"https://maps.app.goo.gl/?q=24.7243238,125.3219329",
point_378,,,24.7957754,125.2670344,くかい村,村,"https://maps.app.goo.gl/?q=24.7957754,125.2670344",
point_379,,,24.6555311,124.6967094,たらま嶋,島,"https://maps.app.goo.gl/?q=24.6555311,124.6967094",
point_380,,,24.3267023,124.0893962,たけとみ嶋,島,"https://maps.app.goo.gl/?q=24.3267023,124.0893962",
point_381,,,24.2339257,124.0140113,黒嶋,島,"https://maps.app.goo.gl/?q=24.2339257,124.0140113",
point_382,,,24.0631677,123.7797054,波照間嶋,島,"https://maps.app.goo.gl/?q=24.0631677,123.7797054",
point_383,,,24.3466078,123.9805756,小浜嶋,島,"https://maps.app.goo.gl/?q=24.3466078,123.9805756",
point_384,,,24.4128858,123.77152,入表間切之内浦内村,村,"https://maps.app.goo.gl/?q=24.4128858,123.77152",
point_385,,,24.4128858,123.77152,入表間切之内たから村,村,"https://maps.app.goo.gl/?q=24.4128858,123.77152",
point_386,,,24.3955831,123.75448,入表間切之内ほし立村,村,"https://maps.app.goo.gl/?q=24.3955831,123.75448",
point_387,,,24.4560321,122.9944636,与那国嶋,島,"https://maps.app.goo.gl/?q=24.4560321,122.9944636",
point_388,,,24.930518,125.2450647,いけま嶋,島,"https://maps.app.goo.gl/?q=24.930518,125.2450647",
point_389,,,24.9351455,125.2315252,さゝれ崎,崎,"https://maps.app.goo.gl/?q=24.9351455,125.2315252",
point_390,,,24.9204855,125.2483394,おな崎,崎,"https://maps.app.goo.gl/?q=24.9204855,125.2483394",
point_391,,,24.9253777,125.2544853,まさか崎,崎,"https://maps.app.goo.gl/?q=24.9253777,125.2544853",
point_392,,,24.9101258,125.2560255,ひやんな崎,崎,"https://maps.app.goo.gl/?q=24.9101258,125.2560255",
point_393,,,24.9136349,125.2679978,せとの崎,崎,"https://maps.app.goo.gl/?q=24.9136349,125.2679978",
point_394,,,24.9168512,125.3075256,大おかみ嶋,島,"https://maps.app.goo.gl/?q=24.9168512,125.3075256",
point_395,,,24.843306,125.286343,大崎,崎,"https://maps.app.goo.gl/?q=24.843306,125.286343",
point_396,,,24.821444,125.335079,ひらせのおかみ崎,崎,"https://maps.app.goo.gl/?q=24.821444,125.335079",
point_397,,,24.792352,125.369454,よなはま崎,崎,"https://maps.app.goo.gl/?q=24.792352,125.369454",
point_398,,,24.7194781,125.4682982,百名崎,崎,"https://maps.app.goo.gl/?q=24.7194781,125.4682982",
point_399,,,24.7125864,125.3079831,かゝいり崎,崎,"https://maps.app.goo.gl/?q=24.7125864,125.3079831",
point_400,,,24.7673666,125.3246769,"宮古嶋
嶋廻り十一里
高壱万弐千四百五拾八石七斗九升弐合",島,"https://maps.app.goo.gl/?q=24.7673666,125.3246769",
point_401,,,24.8090905,125.2788598,権現,寺社,"https://maps.app.goo.gl/?q=24.8090905,125.2788598",
point_402,,,24.7905733,125.3054672,はり水浜　船かゝり不自由,港湾,"https://maps.app.goo.gl/?q=24.7905733,125.3054672",
point_403,,,24.8013199,125.2590258,ねくわのおかみ崎,崎,"https://maps.app.goo.gl/?q=24.8013199,125.2590258",
point_404,,,24.767552,125.261572,西浜崎,崎,"https://maps.app.goo.gl/?q=24.767552,125.261572",
point_405,,,24.7229025,125.2505577,くれま嶋,島,"https://maps.app.goo.gl/?q=24.7229025,125.2505577",
point_406,,,24.8367236,125.1818695,永良部嶋,島,"https://maps.app.goo.gl/?q=24.8367236,125.1818695",
point_407,,,24.8605159,125.161829,白鳥崎,崎,"https://maps.app.goo.gl/?q=24.8605159,125.161829",
point_408,,,24.8142935,125.2212739,たかめの崎,崎,"https://maps.app.goo.gl/?q=24.8142935,125.2212739",
point_409,,,24.8053706,125.1721227,ひき崎,崎,"https://maps.app.goo.gl/?q=24.8053706,125.1721227",
point_410,,,24.8183207,125.1543783,下地嶋,島,"https://maps.app.goo.gl/?q=24.8183207,125.1543783",
point_411,,,24.8358942,125.1372135,さくり崎,崎,"https://maps.app.goo.gl/?q=24.8358942,125.1372135",
point_412,,,24.6555311,124.6967094,たらま嶋,島,"https://maps.app.goo.gl/?q=24.6555311,124.6967094",
point_413,,,24.6682967,124.7239579,はなれ崎,崎,"https://maps.app.goo.gl/?q=24.6682967,124.7239579",
point_414,,,24.6429306,124.7157604,みつはなれ崎,崎,"https://maps.app.goo.gl/?q=24.6429306,124.7157604",
point_415,,,24.6408584,124.6811896,大たう崎,崎,"https://maps.app.goo.gl/?q=24.6408584,124.6811896",
point_416,,,24.6636325,124.6726456,はたけ地の崎,崎,"https://maps.app.goo.gl/?q=24.6636325,124.6726456",
point_417,,,24.6752368,124.6911658,大なか崎,崎,"https://maps.app.goo.gl/?q=24.6752368,124.6911658",
point_418,,,24.757236,124.6939449,みつな嶋,島,"https://maps.app.goo.gl/?q=24.757236,124.6939449",
point_419,,,24.7466824,124.7067146,はなれ崎,崎,"https://maps.app.goo.gl/?q=24.7466824,124.7067146",
point_420,,,24.7620418,124.6943654,はま崎,崎,"https://maps.app.goo.gl/?q=24.7620418,124.6943654",
point_421,,,24.605298,124.339576,うら崎,崎,"https://maps.app.goo.gl/?q=24.605298,124.339576",
point_422,,,24.6099416,124.316105,ひらくほ崎,崎,"https://maps.app.goo.gl/?q=24.6099416,124.316105",
point_423,,,24.5607387,124.2831431,たてく崎,崎,"https://maps.app.goo.gl/?q=24.5607387,124.2831431",
point_424,,,24.519363,124.2567142,石崎,崎,"https://maps.app.goo.gl/?q=24.519363,124.2567142",
point_425,,,24.4987679,124.2294752,野城崎,崎,"https://maps.app.goo.gl/?q=24.4987679,124.2294752",
point_426,,,24.5316828,124.3078897,ともり崎,崎,"https://maps.app.goo.gl/?q=24.5316828,124.3078897",
point_427,,,24.4906342,124.2789102,たまとう崎,崎,"https://maps.app.goo.gl/?q=24.4906342,124.2789102",
point_428,,,24.4063954,124.1754627,"石墻嶋
八重山嶋之内
嶋廻り十六里十七町
高弐千五百三拾八石七升九合",島,"https://maps.app.goo.gl/?q=24.4063954,124.1754627",
point_429,,,24.4272609,124.1834898,おもと獄,山,"https://maps.app.goo.gl/?q=24.4272609,124.1834898",
point_430,,,24.4627757,124.1439629,川平,港湾,"https://maps.app.goo.gl/?q=24.4627757,124.1439629",
point_431,,,24.47876,124.113288,磯城崎,崎,"https://maps.app.goo.gl/?q=24.47876,124.113288",
point_432,,,24.4531756,124.0770257,おかみ崎,崎,"https://maps.app.goo.gl/?q=24.4531756,124.0770257",
point_433,,,24.4315961,124.070624,平瀬崎,崎,"https://maps.app.goo.gl/?q=24.4315961,124.070624",
point_434,,,24.4166896,124.0848111,大崎,崎,"https://maps.app.goo.gl/?q=24.4166896,124.0848111",
point_435,,,24.3657154,124.1114967,いやうち崎,崎,"https://maps.app.goo.gl/?q=24.3657154,124.1114967",
point_436,,,24.3434311,124.1558618,権現,寺社,"https://maps.app.goo.gl/?q=24.3434311,124.1558618",
point_437,,,24.341124,124.1511325,御崎おかみ,その他,"https://maps.app.goo.gl/?q=24.341124,124.1511325",
point_438,,,24.3378201,124.1489786,"御崎泊
船繋り不成",港湾,"https://maps.app.goo.gl/?q=24.3378201,124.1489786",
point_439,,,24.3461619,124.2006259,さきはる崎,崎,"https://maps.app.goo.gl/?q=24.3461619,124.2006259",
point_440,,,24.3590218,124.2111065,歩渡り,渡河点,"https://maps.app.goo.gl/?q=24.3590218,124.2111065",
point_441,,,24.3267023,124.0893962,たけとみ嶋,島,"https://maps.app.goo.gl/?q=24.3267023,124.0893962",
point_442,,,24.3251004,124.0758351,はさま崎,崎,"https://maps.app.goo.gl/?q=24.3251004,124.0758351",
point_443,,,24.3123332,124.0822531,そとふ崎,崎,"https://maps.app.goo.gl/?q=24.3123332,124.0822531",
point_444,,,24.3208252,124.1020512,あかりい浜崎,崎,"https://maps.app.goo.gl/?q=24.3208252,124.1020512",
point_445,,,24.3633395,123.9993847,かやま嶋,島,"https://maps.app.goo.gl/?q=24.3633395,123.9993847",
point_446,,,24.3466078,123.9805756,小浜嶋,島,"https://maps.app.goo.gl/?q=24.3466078,123.9805756",
point_447,,,24.3462465,123.9924975,船崎,崎,"https://maps.app.goo.gl/?q=24.3462465,123.9924975",
point_448,,,24.3496848,123.9636098,屋崎,崎,"https://maps.app.goo.gl/?q=24.3496848,123.9636098",
point_449,,,24.3348259,123.952459,ゆね崎,崎,"https://maps.app.goo.gl/?q=24.3348259,123.952459",
point_450,,,24.3238384,123.9917797,なへ崎,崎,"https://maps.app.goo.gl/?q=24.3238384,123.9917797",
point_451,,,24.327791,124.0030616,きさす崎,崎,"https://maps.app.goo.gl/?q=24.327791,124.0030616",
point_452,,,24.2339257,124.0140113,黒嶋,島,"https://maps.app.goo.gl/?q=24.2339257,124.0140113",
point_453,,,24.230218,124.026031,きやん崎,崎,"https://maps.app.goo.gl/?q=24.230218,124.026031",
point_454,,,24.254138,124.0001307,ゆはな崎,崎,"https://maps.app.goo.gl/?q=24.254138,124.0001307",
point_455,,,24.2346556,123.9449454,上離嶋,島,"https://maps.app.goo.gl/?q=24.2346556,123.9449454",
point_456,,,24.2213297,123.9345521,下離嶋,島,"https://maps.app.goo.gl/?q=24.2213297,123.9345521",
point_457,,,24.0631677,123.7797054,波照間嶋,島,"https://maps.app.goo.gl/?q=24.0631677,123.7797054",
point_458,,,24.0661077,123.7660574,をない崎,崎,"https://maps.app.goo.gl/?q=24.0661077,123.7660574",
point_459,,,24.0628582,123.7547977,はま崎,崎,"https://maps.app.goo.gl/?q=24.0628582,123.7547977",
point_460,,,24.0499285,123.8048891,高瀬崎,崎,"https://maps.app.goo.gl/?q=24.0499285,123.8048891",
point_461,,,24.0614344,123.8104698,はへひら崎,崎,"https://maps.app.goo.gl/?q=24.0614344,123.8104698",
point_462,,,24.3300613,123.8187977,入表嶋,島,"https://maps.app.goo.gl/?q=24.3300613,123.8187977",
point_463,,,24.4728533,123.8215894,鳩間嶋,島,"https://maps.app.goo.gl/?q=24.4728533,123.8215894",
point_464,,,24.364615,123.938925,たら瀬崎,崎,"https://maps.app.goo.gl/?q=24.364615,123.938925",
point_465,,,24.316335,123.926952,かきら崎,崎,"https://maps.app.goo.gl/?q=24.316335,123.926952",
point_466,,,24.3231678,123.9106167,歩渡り,渡河点,"https://maps.app.goo.gl/?q=24.3231678,123.9106167",
point_467,,,24.274796,123.901739,ないせ崎,崎,"https://maps.app.goo.gl/?q=24.274796,123.901739",
point_468,,,24.2569468,123.8795777,崎枝崎,崎,"https://maps.app.goo.gl/?q=24.2569468,123.8795777",
point_469,,,24.2723326,123.8306272,はへめ崎,崎,"https://maps.app.goo.gl/?q=24.2723326,123.8306272",
point_470,,,24.3909469,123.7477791,そなひ村,その他,"https://maps.app.goo.gl/?q=24.3909469,123.7477791",
point_471,,,24.4091733,123.8116565,おかみ崎,崎,"https://maps.app.goo.gl/?q=24.4091733,123.8116565",
point_472,,,24.425246,123.765583,おかみ崎,崎,"https://maps.app.goo.gl/?q=24.425246,123.765583",
point_473,,,24.4015194,123.7512687,いめ城崎,崎,"https://maps.app.goo.gl/?q=24.4015194,123.7512687",
point_474,,,24.3726358,123.7168441,外離嶋,島,"https://maps.app.goo.gl/?q=24.3726358,123.7168441",
point_475,,,24.3766014,123.7279496,野城崎,崎,"https://maps.app.goo.gl/?q=24.3766014,123.7279496",
